YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2021,2021,GU,Guam,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,POINT (144.793731 13.444304),,66,AST,AST6_2,CRDPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (144.793731 13.444304),,66,AST,AST6_2,CRDPREV,GENDER,GENM,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,POINT (144.793731 13.444304),,66,AST,AST5_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,POINT (144.793731 13.444304),,66,AST,AST5_2,CRDPREV,GENDER,GENF,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,66.7,66.7,,,55.7,76.2,Gender,Female,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST5_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,82.6,82.6,,,73.6,89.0,Gender,Female,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST6_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,POINT (144.793731 13.444304),,66,AST,AST6_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,5.5,5.5,,,4.4,6.9,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,CRDPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,28.6,28.6,,,18.7,41.2,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST6_1,CRDPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,35.3,35.3,,,24.1,48.4,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST5_1,CRDPREV,GENDER,GENM,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.9,4.9,,,3.1,7.7,Gender,Female,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (144.793731 13.444304),,66,AST,AST6_2,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,POINT (144.793731 13.444304),,66,AST,AST6_1,CRDPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,POINT (144.793731 13.444304),,66,AST,AST5_1,CRDPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (144.793731 13.444304),,66,AST,AST5_2,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,4.5,4.5,,,2.8,7.1,Gender,Male,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,CRDPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.5,5.5,,,4.4,6.8,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,32.4,32.4,,,22.9,43.7,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST6_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST6_2,CRDPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST5_2,CRDPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,42.8,42.8,,,32.6,53.8,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST5_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (144.793731 13.444304),,66,AST,AST6_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,12.9,12.9,,,11.5,14.5,Gender,Female,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,CRDPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (144.793731 13.444304),,66,AST,AST5_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,36.6,36.6,,,29.2,44.6,Gender,Female,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST6_1,CRDPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (144.793731 13.444304),,66,AST,AST5_2,CRDPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST5_2,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,38.4,38.4,,,31.4,46.0,Gender,Female,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST5_1,CRDPREV,GENDER,GENF,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST6_2,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.2,4.2,,,2.7,6.6,Gender,Male,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,39.1,39.1,,,32.3,46.4,Gender,Female,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST5_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.2,13.2,,,11.6,14.9,Gender,Female,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,POINT (144.793731 13.444304),,66,AST,AST5_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,GU,Guam,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,POINT (144.793731 13.444304),,66,AST,AST6_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,GA,Georgia,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,35.3,35.3,,,29.0,42.1,Gender,Female,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST6_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,81.2,81.2,,,63.5,91.5,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST5_2,AGEADJPREV,GENDER,GENM,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,75.4,75.4,,,63.6,84.3,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST6_2,CRDPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,10.7,10.7,,,9.4,12.1,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,CRDPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,40.3,40.3,,,33.2,47.8,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST5_1,CRDPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,28.0,28.0,,,20.9,36.4,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST6_1,CRDPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,31.6,31.6,,,22.5,42.4,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST6_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,81.6,81.6,,,63.5,91.9,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST5_2,CRDPREV,GENDER,GENM,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,63.1,63.1,,,44.3,78.6,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST6_2,AGEADJPREV,GENDER,GENM,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.6,10.6,,,9.3,12.1,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,51.4,51.4,,,40.5,62.2,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST5_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,5.6,5.6,,,4.7,6.7,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,CRDPREV,GENDER,GENM,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,64.1,64.1,,,45.5,79.2,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST6_2,CRDPREV,GENDER,GENM,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,67.9,67.9,,,52.3,80.4,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST5_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,30.9,30.9,,,20.8,43.1,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST6_1,CRDPREV,GENDER,GENM,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,49.7,49.7,,,38.7,60.6,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST5_1,CRDPREV,GENDER,GENM,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,39.5,39.5,,,32.7,46.8,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST5_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,27.2,27.2,,,20.5,35.1,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST6_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,67.8,67.8,,,51.0,81.0,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST5_2,CRDPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,75.3,75.3,,,63.6,84.1,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST6_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.6,5.6,,,4.6,6.7,Gender,Male,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,80.2,80.2,,,68.1,88.4,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST6_2,CRDPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,80.9,80.9,,,69.0,88.9,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST5_2,CRDPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,11.4,11.4,,,10.2,12.8,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,CRDPREV,GENDER,GENF,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,48.0,48.0,,,40.8,55.3,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST6_1,CRDPREV,GENDER,GENF,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,49.8,49.8,,,42.8,56.9,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST5_1,CRDPREV,GENDER,GENF,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.8,6.8,,,5.9,7.9,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,92.3,92.3,,,85.0,96.2,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST6_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,74.7,74.7,,,63.8,83.2,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST5_2,CRDPREV,GENDER,GENF,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,48.9,48.9,,,40.5,57.4,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST5_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,92.3,92.3,,,85.0,96.2,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST6_2,CRDPREV,GENDER,GENF,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,40.6,40.6,,,32.6,49.2,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST6_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,74.7,74.7,,,63.9,83.2,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST5_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,80.3,80.3,,,68.6,88.4,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST6_2,AGEADJPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,6.8,6.8,,,5.9,7.8,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,CRDPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,42.7,42.7,,,33.9,51.9,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST6_1,CRDPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,81.3,81.3,,,69.7,89.1,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST5_2,AGEADJPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,50.0,50.0,,,41.4,58.6,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST5_1,CRDPREV,GENDER,GENM,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,49.0,49.0,,,42.1,55.8,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST5_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.9,11.9,,,10.6,13.3,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,IA,Iowa,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,46.3,46.3,,,38.9,53.8,Gender,Female,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST6_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.0,7.0,,,6.0,8.2,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,76.1,76.1,,,58.4,87.8,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST6_2,CRDPREV,GENDER,GENM,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,23.9,23.9,,,16.3,33.5,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST6_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,32.9,32.9,,,24.2,43.0,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST5_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,63.0,63.0,,,47.4,76.3,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST5_2,CRDPREV,GENDER,GENM,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,75.0,75.0,,,65.2,82.8,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST5_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,86.9,86.9,,,78.4,92.4,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST6_2,AGEADJPREV,GENDER,GENF,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,33.0,33.0,,,24.4,42.9,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST5_1,CRDPREV,GENDER,GENM,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,12.5,12.5,,,11.1,13.9,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,CRDPREV,GENDER,GENF,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,24.8,24.8,,,16.9,34.9,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST6_1,CRDPREV,GENDER,GENM,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,37.7,37.7,,,31.3,44.6,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST5_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,ID,Idaho,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,35.9,35.9,,,28.8,43.7,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST6_1,AGEADJPREV,GENDER,GENF,,,,
